url,fetch_original_index,resolved_url,http_status,datetime_utc,fetch_error,filename,mimetype,encoding
https://www.milenio.com/futbol-internacional/mundial/aficionados-mexicanos-bailan-payaso-rodeo-qatar-video,60,https://www.milenio.com/futbol-internacional/mundial/aficionados-mexicanos-bailan-payaso-rodeo-qatar-video,200,2023-03-30T05:33:40.825784,,47350eb5e7b93811198d35ae8097a26a.html,text/html,utf_8
https://www.milenio.com/opinion/julio-cesar-vega/economia-cotidiana/los-acuerdos-eu-zacatecas,10,https://www.milenio.com/opinion/julio-cesar-vega/economia-cotidiana/los-acuerdos-eu-zacatecas,200,2023-03-30T05:33:41.468090,,784d452768b6b18393a6337facddb71b.html,text/html,utf_8
https://www.milenio.com/deportes/f1/preventa-gran-premio-de-mexico-2023-comienza-martes-15-noviembre,48,https://www.milenio.com/deportes/f1/preventa-gran-premio-de-mexico-2023-comienza-martes-15-noviembre,200,2023-03-30T05:33:42.041172,,2a42140c5624e5b701f8d9516d29ca6a.html,text/html,utf_8
https://www.milenio.com/sociedad/asi-enfrentara-mexico-el-reto-de-una-mayor-seguridad-vial,36,https://www.milenio.com/sociedad/asi-enfrentara-mexico-el-reto-de-una-mayor-seguridad-vial,200,2023-03-30T05:33:42.617160,,16e99b16367a5fb8a76cf7a70beb3547.html,text/html,utf_8
https://www.milenio.com/politica/amlo-presume-biden-zocalo-cdmx-campana-dolores,102,https://www.milenio.com/politica/amlo-presume-biden-zocalo-cdmx-campana-dolores,200,2023-03-30T05:33:43.173350,,8f2880b0a128e30e152890d9e9f36daf.html,text/html,utf_8
https://www.milenio.com/politica/monreal-guardia-nacional-deberia-destinada-municipios,109,https://www.milenio.com/politica/monreal-guardia-nacional-deberia-destinada-municipios,200,2023-03-30T05:33:43.751265,,3af9d502b4315edc4af6c470581a1c9a.html,text/html,utf_8
https://www.milenio.com/deportes/f1/gran-premio-de-mexico-checo-perez-saldra-en-la-cuarta-posicion,29,https://www.milenio.com/deportes/f1/gran-premio-de-mexico-checo-perez-saldra-en-la-cuarta-posicion,200,2023-03-30T05:33:44.427478,,c94027dfdc2f74555075773a7002a152.html,text/html,utf_8
https://www.milenio.com/deportes/f1/gp-de-mexico-2023-cuando-es-la-preventa-y-cuanto-cuestan-boletos,34,https://www.milenio.com/deportes/f1/gp-de-mexico-2023-cuando-es-la-preventa-y-cuanto-cuestan-boletos,200,2023-03-30T05:33:45.048075,,839e2da01588e63f42762459396f97a4.html,text/html,utf_8
https://www.milenio.com/deportes/f1/patricio-o-ward-debutara-f1-practicas-libres-gp-abu-dhabi,11,https://www.milenio.com/deportes/f1/patricio-o-ward-debutara-f1-practicas-libres-gp-abu-dhabi,200,2023-03-30T05:33:45.701414,,e8db1bd16779a96a23f91693a110c6d7.html,text/html,utf_8
https://www.milenio.com/internacional/prepara-mexicana-viajar-turquia-ayudar-sismo,131,https://www.milenio.com/internacional/prepara-mexicana-viajar-turquia-ayudar-sismo,200,2023-03-30T05:33:46.406286,,b024c131b3ab0c05b79bf400b35f1404.html,text/html,utf_8
https://www.milenio.com/politica/multa-por-traficar-huevo-mexico-a-eu-esto-cuesta,122,https://www.milenio.com/politica/multa-por-traficar-huevo-mexico-a-eu-esto-cuesta,200,2023-03-30T05:33:47.079880,,1f123f40747600f2a5011483dd185780.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/posponen-semifinales-en-el-mexico-major-premier-padel-por-clima,85,https://www.milenio.com/deportes/mas-aficion/posponen-semifinales-en-el-mexico-major-premier-padel-por-clima,200,2023-03-30T05:33:47.739738,,0e747720a22121437eb7c84be0db4398.html,text/html,utf_8
https://www.milenio.com/internacional/estados-unidos/elon-musk-despide-mitad-personal-twitter,61,https://www.milenio.com/internacional/estados-unidos/elon-musk-despide-mitad-personal-twitter,200,2023-03-30T05:33:48.403273,,753e7fa1e15a60f6c463ad3159892ae5.html,text/html,utf_8
https://www.milenio.com/futbol-internacional/mundial/mexico-vs-arabia-saudita-cuando-juega-la-seleccion-en-qatar-2022,68,https://www.milenio.com/futbol-internacional/mundial/mexico-vs-arabia-saudita-cuando-juega-la-seleccion-en-qatar-2022,200,2023-03-30T05:33:49.197119,,cea3c0c0cd5d5cdaf2fb7863b85ecbe4.html,text/html,utf_8
https://www.milenio.com/deportes/f1/roberto-gonzalez-sobre-el-gp-de-mexico-es-el-mejor-ambiente,25,https://www.milenio.com/deportes/f1/roberto-gonzalez-sobre-el-gp-de-mexico-es-el-mejor-ambiente,200,2023-03-30T05:33:49.866159,,c43e233912e4bb9a8dc0eb975075ffbe.html,text/html,utf_8
https://www.milenio.com/negocios/financial-times/exportaciones-de-toneladas-de-aguacate-para-la-final-de-la-nfl,137,https://www.milenio.com/negocios/financial-times/exportaciones-de-toneladas-de-aguacate-para-la-final-de-la-nfl,200,2023-03-30T05:33:50.644156,,7bab0458a80f6a0f3bd57b4b91925614.html,text/html,utf_8
https://www.milenio.com/negocios/telcel-usuarios-reportan-fallas-llamadas-internet,107,https://www.milenio.com/negocios/telcel-usuarios-reportan-fallas-llamadas-internet,200,2023-03-30T05:33:51.384542,,82959e5cd1b76910b3dde030248b90b5.html,text/html,utf_8
https://www.milenio.com/deportes/motor/federico-gutierrez-recibe-homenaje-en-premios-nascar-mexico,126,https://www.milenio.com/deportes/motor/federico-gutierrez-recibe-homenaje-en-premios-nascar-mexico,200,2023-03-30T05:33:52.246027,,1b74f01c5ba68d9ed56a88fd0dbef02d.html,text/html,utf_8
https://www.milenio.com/estados/trailer-se-queda-sin-frenos-en-autopista-mexico-queretaro,81,https://www.milenio.com/estados/trailer-se-queda-sin-frenos-en-autopista-mexico-queretaro,200,2023-03-30T05:33:52.836471,,4bdf4f342279a0cb4f8400a7093da7ad.html,text/html,utf_8
https://www.milenio.com/futbol-internacional/mundial/dr-simi-llega-qatar-apoyar-seleccion-mexicana,69,https://www.milenio.com/futbol-internacional/mundial/dr-simi-llega-qatar-apoyar-seleccion-mexicana,200,2023-03-30T05:33:53.494816,,c2250d0a6cde67dcc522b51ca00803d6.html,text/html,utf_8
https://www.milenio.com/politica/cartel-sinaloa-eu-mexicano-red-trafico-drogas,13,https://www.milenio.com/politica/cartel-sinaloa-eu-mexicano-red-trafico-drogas,200,2023-03-30T05:33:54.271075,,b951c34666209cfdb17b9157613914df.html,text/html,utf_8
https://www.milenio.com/politica/comunidad/esta-es-la-fecha-de-inicio-de-las-posadas,80,https://www.milenio.com/politica/comunidad/esta-es-la-fecha-de-inicio-de-las-posadas,200,2023-03-30T05:33:54.878497,,29150bfb6844efde47847fcde19de75d.html,text/html,utf_8
https://www.milenio.com/internacional/tormenta-tropical-lisa-forma-mar-caribe,35,https://www.milenio.com/internacional/tormenta-tropical-lisa-forma-mar-caribe,200,2023-03-30T05:33:55.617729,,5bb77cd4b05cc3d357de818eac5fd9ac.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/posponen-cuartos-de-final-del-mexico-major-premier-de-padel,82,https://www.milenio.com/deportes/mas-aficion/posponen-cuartos-de-final-del-mexico-major-premier-de-padel,200,2023-03-30T05:33:56.255866,,69aec0f1edb1444fbff6f5785a51c593.html,text/html,utf_8
https://www.milenio.com/negocios/nearshoring-impulsa-a-banbajio-y-banregio-moody-s,87,https://www.milenio.com/negocios/nearshoring-impulsa-a-banbajio-y-banregio-moody-s,200,2023-03-30T05:33:56.890761,,658f8bc8f20e40749fb7c1bbc7d5f392.html,text/html,utf_8
https://www.milenio.com/policia/maria-elena-rios-procedera-juez-libero-agresor,119,https://www.milenio.com/policia/maria-elena-rios-procedera-juez-libero-agresor,200,2023-03-30T05:33:57.497882,,99894852e22b92e350adc8e628ab5d95.html,text/html,utf_8
https://www.milenio.com/deportes/f1/donde-ver-gp-mexico-2022-horario-carrera-checo-perez-en-vivo-f1,30,https://www.milenio.com/deportes/f1/donde-ver-gp-mexico-2022-horario-carrera-checo-perez-en-vivo-f1,200,2023-03-30T05:33:58.175752,,e5ae72aff3074e673e8e6c2c4340d0ab.html,text/html,utf_8
https://www.milenio.com/negocios/inseguridad-cuesta-8-invesiones-mexico-american-asossiation,104,https://www.milenio.com/negocios/inseguridad-cuesta-8-invesiones-mexico-american-asossiation,200,2023-03-30T05:33:58.794370,,3896d8d290b2b603bdd84870d0ad95f3.html,text/html,utf_8
https://www.milenio.com/cultura/narran-partidos-seleccion-mexicana-lenguas-indigenas,62,https://www.milenio.com/cultura/narran-partidos-seleccion-mexicana-lenguas-indigenas,200,2023-03-30T05:33:59.454472,,2300722d6003ace17e80388d23e917b7.html,text/html,utf_8
https://www.milenio.com/opinion/victor-bacre-parra/de-neblinas-don-goyo/continuan-las-actividades-de-la-cumbre-iberoamericana-de-educacion,12,https://www.milenio.com/opinion/victor-bacre-parra/de-neblinas-don-goyo/continuan-las-actividades-de-la-cumbre-iberoamericana-de-educacion,200,2023-03-30T05:34:00.102313,,beb422983171d591ba2a412024fe0b5a.html,text/html,utf_8
https://www.milenio.com/opinion/jesus-rangel/estira-afloja/unifin-birmex-y-ssa-mexico,43,https://www.milenio.com/opinion/jesus-rangel/estira-afloja/unifin-birmex-y-ssa-mexico,200,2023-03-30T05:34:00.748488,,e29226f66ca798cb300eb5f1d6dbaf49.html,text/html,utf_8
https://www.milenio.com/politica/comunidad/avicultores-tehuacan-puebla-suman-prevenir-influenza-aviar,38,https://www.milenio.com/politica/comunidad/avicultores-tehuacan-puebla-suman-prevenir-influenza-aviar,200,2023-03-30T05:34:01.300527,,1b55862addc0f2d1d56643b39493021a.html,text/html,utf_8
https://www.milenio.com/negocios/nace-asociacion-mexicana-data-centers-regulacion-sector,141,https://www.milenio.com/negocios/nace-asociacion-mexicana-data-centers-regulacion-sector,200,2023-03-30T05:34:01.912643,,c662a3e6f6c110de5b75f75c41d70a2b.html,text/html,utf_8
https://www.milenio.com/deportes/extra-cancha/mosquera-burla-emilio-lara-saca-lengua-video,15,https://www.milenio.com/deportes/extra-cancha/mosquera-burla-emilio-lara-saca-lengua-video,200,2023-03-30T05:34:02.642037,,d0eff0a5e3c396a003131fe9fd437606.html,text/html,utf_8
https://www.milenio.com/futbol-internacional/mundial/david-faitelson-da-balonazo-a-jose-ramon-fernandez-en-vivo-video,57,https://www.milenio.com/futbol-internacional/mundial/david-faitelson-da-balonazo-a-jose-ramon-fernandez-en-vivo-video,200,2023-03-30T05:34:03.264410,,62b71689a6ff5b16d45b7ab73b5faf60.html,text/html,utf_8
https://www.milenio.com/deportes/extra-cancha/aficionados-disfrutan-del-gp-de-mexico-desde-un-puente,33,https://www.milenio.com/deportes/extra-cancha/aficionados-disfrutan-del-gp-de-mexico-desde-un-puente,200,2023-03-30T05:34:03.925659,,ee9e0aa65f12b29308ee692263ed968b.html,text/html,utf_8
https://www.milenio.com/content/mexico-city-mejores-eventos-cerrar-2022,23,https://www.milenio.com/content/mexico-city-mejores-eventos-cerrar-2022,200,2023-03-30T05:34:04.603907,,e368baec8f5e937123386061a94148f1.html,text/html,utf_8
https://www.milenio.com/opinion/hugo-martinez-mcnaught/columna-hugo-martinez-mcnaught/exportar-desde-mexico-para-enfrentar-la-incertidumbre-de-2023,58,https://www.milenio.com/opinion/hugo-martinez-mcnaught/columna-hugo-martinez-mcnaught/exportar-desde-mexico-para-enfrentar-la-incertidumbre-de-2023,200,2023-03-30T05:34:05.227670,,04044fa5c9d2bb753613698740de9f35.html,text/html,utf_8
https://www.milenio.com/negocios/preocupa-canada-clima-inversion-energia-mineria-mexico,39,https://www.milenio.com/negocios/preocupa-canada-clima-inversion-energia-mineria-mexico,200,2023-03-30T05:34:05.953313,,73f128a13420b656f9564bba3a48eb35.html,text/html,utf_8
https://www.milenio.com/deportes/boxeo/sinaloa-tendra-funcion-de-campeonato-mundial-de-box,147,https://www.milenio.com/deportes/boxeo/sinaloa-tendra-funcion-de-campeonato-mundial-de-box,200,2023-03-30T05:34:06.839730,,7bbeae571811683ee048227e858584f3.html,text/html,utf_8
https://www.milenio.com/ciencia-y-salud/solsticio-invierno-2022-que-es-cuando-a-que-hora-empieza-mexico,93,https://www.milenio.com/ciencia-y-salud/solsticio-invierno-2022-que-es-cuando-a-que-hora-empieza-mexico,200,2023-03-30T05:34:07.830920,,7afddbbb871680aa61028ec159dbdd33.html,text/html,utf_8
https://www.milenio.com/cultura/literatura/torreon-museo-regional-laguna-gilberto-prado-galan-homenaje,84,https://www.milenio.com/cultura/literatura/torreon-museo-regional-laguna-gilberto-prado-galan-homenaje,200,2023-03-30T05:34:08.517849,,5cbf61787e073f5e56b01b90c9f4f72a.html,text/html,utf_8
https://www.milenio.com/content/acciona-lider-manejo-cuidado-recursos-humanos,113,https://www.milenio.com/content/acciona-lider-manejo-cuidado-recursos-humanos,200,2023-03-30T05:34:09.238031,,666e5cc881af35462b4f59b881e21a65.html,text/html,utf_8
https://www.milenio.com/deportes/f1/f1-no-reemplazara-el-gran-premio-de-china-estas-son-las-23-carreras,112,https://www.milenio.com/deportes/f1/f1-no-reemplazara-el-gran-premio-de-china-estas-son-las-23-carreras,200,2023-03-30T05:34:09.930571,,0eb518ee72279f26d72923113ad46c9f.html,text/html,utf_8
https://www.milenio.com/politica/ine-analiza-probables-impactos-plan-amlo-elecciones,118,https://www.milenio.com/politica/ine-analiza-probables-impactos-plan-amlo-elecciones,200,2023-03-30T05:34:10.544449,,bccb9981ff4b84b0177713ff2cc57d20.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/muio-kathy-whitworth-golfista-titulos-lpga-83-anos,94,https://www.milenio.com/deportes/mas-aficion/muio-kathy-whitworth-golfista-titulos-lpga-83-anos,200,2023-03-30T05:34:11.194590,,4511aa246cf76f9452b2956846b8cce8.html,text/html,utf_8
https://www.milenio.com/futbol-internacional/mundial/el-jersey-de-andres-guardado-el-que-supuestamente-messi-piso-y-pateo,71,https://www.milenio.com/futbol-internacional/mundial/el-jersey-de-andres-guardado-el-que-supuestamente-messi-piso-y-pateo,200,2023-03-30T05:34:11.913982,,062afb88156464e862698cb762f31385.html,text/html,utf_8
https://www.milenio.com/deportes/extra-cancha/dr-simi-version-checo-perez-estara-en-el-gran-premio-de-mexico-2022,28,https://www.milenio.com/deportes/extra-cancha/dr-simi-version-checo-perez-estara-en-el-gran-premio-de-mexico-2022,200,2023-03-30T05:34:12.706252,,80d9e6ab7d37c8e58082e4fae70826d4.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/jose-toledo-llevo-tabachines-classic-quinta-etapa,139,https://www.milenio.com/deportes/mas-aficion/jose-toledo-llevo-tabachines-classic-quinta-etapa,200,2023-03-30T05:34:13.327498,,ba240cbc4536983c8c43d8ceeba1c77c.html,text/html,utf_8
https://www.milenio.com/deportes/americano/chiefs-amarran-el-primer-lugar-de-afc-con-triunfo-sobre-raiders,99,https://www.milenio.com/deportes/americano/chiefs-amarran-el-primer-lugar-de-afc-con-triunfo-sobre-raiders,200,2023-03-30T05:34:13.915393,,cb486292d22e043cc34279f2883f128e.html,text/html,utf_8
https://www.milenio.com/opinion/roberto-fuentes-vivar/las-otras-competencias/el-fichaje-del-embaucador-de-qatar,17,https://www.milenio.com/opinion/roberto-fuentes-vivar/las-otras-competencias/el-fichaje-del-embaucador-de-qatar,200,2023-03-30T05:34:14.565016,,9747e794a2b07be06eabf60368980ff2.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/triple-empate-en-el-liderato-de-el-tabachines-classic-2022-23,136,https://www.milenio.com/deportes/mas-aficion/triple-empate-en-el-liderato-de-el-tabachines-classic-2022-23,200,2023-03-30T05:34:15.132072,,4b5f458dfc2998145c3609e87c1ada05.html,text/html,utf_8
https://www.milenio.com/deportes/extra-cancha/felipe-ramos-rizo-presume-coleccion-batman-cientos-piezas,97,https://www.milenio.com/deportes/extra-cancha/felipe-ramos-rizo-presume-coleccion-batman-cientos-piezas,200,2023-03-30T05:34:15.774160,,5248ad1211b102dd3c764ce28e004c2d.html,text/html,utf_8
https://www.milenio.com/deportes/extra-cancha/jorge-sanchez-es-criticado-por-aficion-de-ajax-tras-caer-vs-liverpool,20,https://www.milenio.com/deportes/extra-cancha/jorge-sanchez-es-criticado-por-aficion-de-ajax-tras-caer-vs-liverpool,200,2023-03-30T05:34:16.618642,,a08be0c162f3245ccbd67c4a8ef0061e.html,text/html,utf_8
https://www.milenio.com/opinion/susana-moscatel/estado-fallido/the-whale-y-brendan,46,https://www.milenio.com/opinion/susana-moscatel/estado-fallido/the-whale-y-brendan,200,2023-03-30T05:34:17.191124,,3c6b2b9190bc825451bc38f996b4fc1b.html,text/html,utf_8
https://www.milenio.com/deportes/f1/donde-ver-practicas-libres-clasificacion-f1-en-vivo-gp-mexico-2022-hoy,27,https://www.milenio.com/deportes/f1/donde-ver-practicas-libres-clasificacion-f1-en-vivo-gp-mexico-2022-hoy,200,2023-03-30T05:34:17.816087,,24c115769c44681153976dc2b2530f46.html,text/html,utf_8
https://www.milenio.com/internacional/celebran-vi-congreso-editores-europa-america-latina,133,https://www.milenio.com/internacional/celebran-vi-congreso-editores-europa-america-latina,200,2023-03-30T05:34:18.410519,,3c214c5af60e4b1ff401070a729b55e1.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/carlos-sansores-propina-brutal-nocaut-en-mundial-de-taekwondo-video,50,https://www.milenio.com/deportes/mas-aficion/carlos-sansores-propina-brutal-nocaut-en-mundial-de-taekwondo-video,200,2023-03-30T05:34:19.078310,,fa05d9ab875392df11b54e7216512797.html,text/html,utf_8
https://www.milenio.com/ciencia-y-salud/pandemia-covid-provoco-retroceso-esperanza-vida-mexico,41,https://www.milenio.com/ciencia-y-salud/pandemia-covid-provoco-retroceso-esperanza-vida-mexico,200,2023-03-30T05:34:19.698505,,74f267a416efa72a308f47815951fbe1.html,text/html,utf_8
https://www.milenio.com/politica/comunidad/visa-americana-ya-no-sera-necesaria-la-entrevista-para-el-tramite,108,https://www.milenio.com/politica/comunidad/visa-americana-ya-no-sera-necesaria-la-entrevista-para-el-tramite,200,2023-03-30T05:34:20.273678,,2e113027233c7e4fd134cd3799acabb2.html,text/html,utf_8
https://www.milenio.com/negocios/amcham-nombra-pedro-casas-vicepresidente-ejecutivo,111,https://www.milenio.com/negocios/amcham-nombra-pedro-casas-vicepresidente-ejecutivo,200,2023-03-30T05:34:20.866382,,ef01922aa762415be21f6739b9140890.html,text/html,utf_8
https://www.milenio.com/deportes/f1/checo-perez-como-le-ha-ido-en-el-gran-premio-de-abu-dhabi,55,https://www.milenio.com/deportes/f1/checo-perez-como-le-ha-ido-en-el-gran-premio-de-abu-dhabi,200,2023-03-30T05:34:21.497055,,adee3ee3305edc9510d8fbfe9a0d8b7f.html,text/html,utf_8
https://www.milenio.com/politica/inicia-exportacion-de-aguacate-michoacano-para-el-super-bowl,114,https://www.milenio.com/politica/inicia-exportacion-de-aguacate-michoacano-para-el-super-bowl,200,2023-03-30T05:34:22.075928,,3240227ff0470dc0c34684bb24ab44a9.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/cuauhtemoc-blanco-inaugura-quinta-etapa-gira-golf-profesional,132,https://www.milenio.com/deportes/mas-aficion/cuauhtemoc-blanco-inaugura-quinta-etapa-gira-golf-profesional,200,2023-03-30T05:34:22.727281,,4ba3fb30066ec6405dc77d30d4ec4b56.html,text/html,utf_8
https://www.milenio.com/deportes/americano/sofia-reyes-cantara-himno-nacional-mexicano-en-cardinals-vs-49ers-nfl,49,https://www.milenio.com/deportes/americano/sofia-reyes-cantara-himno-nacional-mexicano-en-cardinals-vs-49ers-nfl,200,2023-03-30T05:34:23.462219,,69a7a693ea3b5b302a5d5890fb134db8.html,text/html,utf_8
https://www.milenio.com/negocios/economia-participa-incorporacion-canada-alianza-pacifico,63,https://www.milenio.com/negocios/economia-participa-incorporacion-canada-alianza-pacifico,200,2023-03-30T05:34:24.117696,,3323146fd989761074112c8537196e30.html,text/html,utf_8
https://www.milenio.com/negocios/ip-eu-llama-empresas-sumarse-pacto-sustentable-2030,89,https://www.milenio.com/negocios/ip-eu-llama-empresas-sumarse-pacto-sustentable-2030,200,2023-03-30T05:34:24.739055,,b0ad4f67c5c5787821053510904e4444.html,text/html,utf_8
https://www.milenio.com/opinion/eduardo-javier-gonzalez/punto-porcentual/comce-organiza-congreso-en-la-cdmx,72,https://www.milenio.com/opinion/eduardo-javier-gonzalez/punto-porcentual/comce-organiza-congreso-en-la-cdmx,200,2023-03-30T05:34:25.610516,,f8235dd51da93801d4508c087173eb79.html,text/html,utf_8
https://www.milenio.com/futbol-internacional/mundial/memes-de-mexico-vs-arabia-saudita-del-mundial-de-qatar-2022,77,https://www.milenio.com/futbol-internacional/mundial/memes-de-mexico-vs-arabia-saudita-del-mundial-de-qatar-2022,200,2023-03-30T05:34:26.220426,,4fd271ea66a423821b32e6421c83d85e.html,text/html,utf_8
https://www.milenio.com/politica/maria-elena-rios-liberan-a-presunto-agresor-de-saxofonista,117,https://www.milenio.com/politica/maria-elena-rios-liberan-a-presunto-agresor-de-saxofonista,200,2023-03-30T05:34:26.792273,,499242194d1751d9590bffaa4db2da01.html,text/html,utf_8
https://www.milenio.com/politica/comunidad/unam-canada-costos-e-inscripciones-para-el-curso-de-ingles,135,https://www.milenio.com/politica/comunidad/unam-canada-costos-e-inscripciones-para-el-curso-de-ingles,200,2023-03-30T05:34:27.483433,,332aab0ab8075cdafa123cd97ac12b50.html,text/html,utf_8
https://www.milenio.com/politica/amlo-destaca-campana-fentanilo-destruccion-laboratorios,103,https://www.milenio.com/politica/amlo-destaca-campana-fentanilo-destruccion-laboratorios,200,2023-03-30T05:34:28.087133,,1b3e0fba676ab852b25c6b00dc7413e5.html,text/html,utf_8
https://www.milenio.com/deportes/mas-aficion/sebastian-vazquez-suma-field-mexico-open-at-vidanta,138,https://www.milenio.com/deportes/mas-aficion/sebastian-vazquez-suma-field-mexico-open-at-vidanta,200,2023-03-30T05:34:28.770298,,1fd78063c0b54d9beb37f41a35dce19d.html,text/html,utf_8
https://www.milenio.com/negocios/presentan-programa-jovenes-construyendo-futuro-cancham,115,https://www.milenio.com/negocios/presentan-programa-jovenes-construyendo-futuro-cancham,200,2023-03-30T05:34:29.469030,,a7e7c00d7131df091330d79de900fed9.html,text/html,utf_8
https://www.milenio.com/cultura/laberinto/alfonso-guerra-el-schindler-de-cananea,130,https://www.milenio.com/cultura/laberinto/alfonso-guerra-el-schindler-de-cananea,200,2023-03-30T05:34:29.992289,,e6c2411926b12ed637bb62b54a33988a.html,text/html,utf_8
